name,submissions,placements,time_to_first_submission,requirements_submitted_to,submissions_to_interview_number,interview_to_offer_number
Recruiter_10168,47,12,4.71,10,2.06,4.75
Recruiter_10169,52,9,9.78,77,1.34,3.23
Recruiter_10170,55,12,1.05,17,1.95,2.61
Recruiter_10171,58,8,4.69,26,2.3,1.33
Recruiter_10172,51,7,2.3,76,0.52,3.87
Recruiter_10173,54,12,1.29,56,0.91,2.96
Recruiter_10174,56,11,11.02,65,0.99,1.94
Recruiter_10175,55,10,5.52,33,2.95,2.98
Recruiter_10176,48,5,8.12,84,0.69,3.4
Recruiter_10177,53,7,9.85,67,1.88,1.52
Recruiter_10178,55,10,3.16,46,2.13,4.19
Recruiter_10179,59,11,0.96,53,0.69,3.11
Recruiter_10180,44,11,27.89,12,2.62,3.8
Recruiter_10181,55,11,1.52,52,1.87,1.05
Recruiter_10182,49,10,14.69,13,0.82,2.27
Recruiter_10183,59,10,3.82,81,1.23,3.72
Recruiter_10184,43,12,1.46,57,2.06,1.1
Recruiter_10185,39,11,1.42,89,0.57,1.88
Recruiter_10186,46,8,0.23,51,0.88,4.92
Recruiter_10187,51,13,8.35,83,2.18,3.98
Recruiter_10188,49,10,10.11,20,0.69,2.81
Recruiter_10189,42,13,1.23,52,1.62,3.69
Recruiter_10190,45,9,19.23,23,2.01,4.29
Recruiter_10191,59,12,4.03,40,1.49,4.47
Recruiter_10192,51,6,1.42,12,2.76,4.25
Recruiter_10193,47,7,25.3,91,2.44,4.47
Recruiter_10194,49,10,13.44,24,0.98,3.62
Recruiter_10195,44,6,2.09,20,2.32,2.36
Recruiter_10196,34,17,2.57,88,1.31,4.06
Recruiter_10197,62,8,6.33,88,2.93,3.82
Recruiter_10198,44,16,1.14,47,0.81,2.12
Recruiter_10199,46,6,5.42,96,2.3,4.93
Recruiter_10200,55,7,18.78,10,0.76,3.72
Recruiter_10201,57,5,0.69,44,2.41,3.98
Recruiter_10202,50,9,4.52,47,2.78,1.98
Recruiter_10203,51,12,0.38,32,2.36,3.93
Recruiter_10204,56,7,8.53,23,2.82,1.29
Recruiter_10205,50,14,4.36,28,2.48,3.84
Recruiter_10206,46,11,23.36,91,1.65,3.36
Recruiter_10207,49,5,2.42,28,1.14,4.72
Recruiter_10208,50,8,5.72,48,1.09,3.69
Recruiter_10209,53,8,6.37,24,1.95,2.67
Recruiter_10210,42,13,7.67,98,2.29,1.28
Recruiter_10211,48,16,0.86,29,1.33,2.43
Recruiter_10212,44,12,0.12,10,0.51,2.31
Recruiter_10213,51,9,14.98,19,2.43,2.22
Recruiter_10214,47,9,10.75,55,1.4,1.37
Recruiter_10215,49,9,10.5,44,1.61,1.68
Recruiter_10216,50,11,4.97,36,2.06,3.38
Recruiter_10217,49,9,5.2,73,1.56,3.64
Recruiter_10218,62,7,2.66,25,1.61,2.76
Recruiter_10219,54,14,0.92,97,1.12,2.88
Recruiter_10220,57,9,12.06,31,0.61,2.41
Recruiter_10221,48,10,4.85,46,2.44,1.23
Recruiter_10222,33,11,4.67,85,0.67,1.76
Recruiter_10223,48,4,0.67,40,1.67,3.58
Recruiter_10224,48,6,7.18,88,2.97,1.88
Recruiter_10225,49,8,1.5,63,1.02,3.76
Recruiter_10226,50,8,2.57,43,1.2,2.15
Recruiter_10227,49,5,21.99,81,0.74,1.46
Recruiter_10228,53,14,1.43,92,0.53,3.07
Recruiter_10229,53,10,4.83,46,2.16,3.9
Recruiter_10230,47,13,3.07,45,0.94,1.64
Recruiter_10231,33,6,6.22,57,1.98,4.69
Recruiter_10232,50,5,1.43,10,1.76,1.26
Recruiter_10233,41,12,15.45,82,1.41,3.99
Recruiter_10234,51,7,33.14,16,1.96,2.9
Recruiter_10235,50,10,1.53,37,1.69,2.3
Recruiter_10236,48,15,0.09,51,0.53,3.83
Recruiter_10237,57,14,2.17,87,0.54,3.82
Recruiter_10238,47,14,12.67,70,2.71,2.44
Recruiter_10239,38,6,1.76,40,1.19,1.74
Recruiter_10240,54,11,0.28,75,2.28,1.14
Recruiter_10241,45,8,2.83,52,1.48,2.95
Recruiter_10242,50,11,11.36,96,1.08,1.46
Recruiter_10243,47,12,7.41,32,1.1,1.64
Recruiter_10244,60,14,1.58,83,1.87,1.96
Recruiter_10245,44,16,20.47,92,2.59,3.72
Recruiter_10246,45,15,4.66,51,1.19,2.61
Recruiter_10247,51,10,3.17,62,1.23,1.49
Recruiter_10248,41,6,32.09,41,2.6,4.04
Recruiter_10249,54,7,0.98,24,0.98,2.02
Recruiter_10250,47,17,0.36,66,2.44,4.79
Recruiter_10251,43,9,11.65,39,1.73,3.85
Recruiter_10252,46,8,4.19,46,2.24,2.37
Recruiter_10253,40,14,8.85,29,0.85,1.6
Recruiter_10254,51,8,1.11,45,2.83,2.86
Recruiter_10255,36,8,1.6,88,1.73,3.01
Recruiter_10256,48,11,12.63,43,1.32,3.53
Recruiter_10257,52,9,13.35,53,1.06,4.0
Recruiter_10258,45,5,1.6,82,1.18,4.46
Recruiter_10259,45,9,2.57,21,1.69,3.24
Recruiter_10260,62,9,18.69,95,1.69,3.03
Recruiter_10261,45,8,5.31,18,2.25,2.83
Recruiter_10262,24,10,0.11,46,1.22,1.95
Recruiter_10263,49,6,8.57,14,1.13,4.06
Recruiter_10264,63,7,20.59,88,1.54,2.28
Recruiter_10265,45,8,2.19,88,2.96,2.36
Recruiter_10266,37,9,19.27,16,0.93,2.68
Recruiter_10267,44,12,1.84,32,2.77,3.5
Recruiter_10268,41,7,1.62,26,2.09,1.91
Recruiter_10269,48,4,22.61,79,2.04,3.93
Recruiter_10270,48,12,0.53,87,2.87,3.75
Recruiter_10271,45,14,0.84,91,1.38,2.24
Recruiter_10272,53,10,8.41,11,1.85,3.0
Recruiter_10273,50,12,0.22,47,2.09,4.49
Recruiter_10274,53,6,3.95,95,2.56,2.97
Recruiter_10275,47,5,7.6,60,2.71,3.25
Recruiter_10276,60,8,6.61,41,1.6,3.99
Recruiter_10277,47,10,12.51,80,1.69,3.12
Recruiter_10278,54,10,3.39,11,0.92,3.97
Recruiter_10279,48,14,10.14,39,2.05,3.59
Recruiter_10280,59,7,4.69,42,2.24,2.23
Recruiter_10281,44,9,9.29,74,0.85,3.58
Recruiter_10282,43,10,4.14,46,0.68,3.46
Recruiter_10283,41,12,3.55,60,1.71,1.01
Recruiter_10284,51,4,3.26,12,1.01,1.13
Recruiter_10285,55,11,2.5,96,0.73,4.86
Recruiter_10286,54,10,0.65,81,2.24,3.7
Recruiter_10287,48,8,5.13,50,1.49,1.51
Recruiter_10288,44,14,4.12,67,0.78,3.59
Recruiter_10289,48,11,8.26,51,1.28,1.47
Recruiter_10290,48,10,9.87,33,0.54,3.75
Recruiter_10291,55,9,7.88,37,1.72,4.15
Recruiter_10292,53,9,2.77,48,1.98,3.05
Recruiter_10293,60,4,2.64,46,0.83,2.49
Recruiter_10294,57,9,4.23,23,1.18,4.07
Recruiter_10295,58,6,13.42,25,0.92,3.51
Recruiter_10296,39,7,4.48,31,0.61,4.9
Recruiter_10297,60,7,0.74,13,1.1,2.26
Recruiter_10298,56,11,0.97,91,0.59,1.36
Recruiter_10299,49,11,0.85,19,2.89,4.77
Recruiter_10300,42,10,12.03,95,1.24,2.86
Recruiter_10301,53,16,0.58,72,1.03,1.69
Recruiter_10302,46,18,5.36,41,2.24,4.8
Recruiter_10303,43,9,10.86,21,1.14,1.1
Recruiter_10304,49,9,30.52,62,2.77,2.45
Recruiter_10305,56,11,2.39,69,1.75,4.31
Recruiter_10306,66,16,9.95,73,0.96,2.88
Recruiter_10307,48,14,1.36,54,0.84,2.04
Recruiter_10308,41,12,0.89,51,2.53,2.98
Recruiter_10309,42,10,8.09,70,2.7,3.41
Recruiter_10310,50,11,1.37,83,1.79,2.62
Recruiter_10311,49,11,2.2,23,1.51,1.08
Recruiter_10312,51,7,8.52,34,0.53,2.4
Recruiter_10313,52,9,16.48,91,1.47,4.18
Recruiter_10314,51,9,9.52,67,1.82,3.83
Recruiter_10315,51,8,12.49,43,1.43,2.56
Recruiter_10316,51,6,2.88,64,2.34,2.42
Recruiter_10317,69,6,13.75,18,0.88,4.02
Recruiter_10318,59,10,12.92,21,1.64,1.05
Recruiter_10319,47,9,14.34,79,2.99,4.29
Recruiter_10320,58,11,3.82,23,0.88,1.54
Recruiter_10321,52,15,2.04,25,0.61,1.56
Recruiter_10322,54,13,3.67,19,2.96,2.01
Recruiter_10323,47,11,15.62,10,1.04,4.41
Recruiter_10324,46,15,0.74,70,2.91,3.24
Recruiter_10325,52,10,3.02,52,2.68,3.24
Recruiter_10326,35,3,13.54,89,0.56,3.37
Recruiter_10327,49,6,13.74,42,2.43,1.4
Recruiter_10328,56,8,1.99,87,2.42,3.09
Recruiter_10329,44,8,5.71,63,0.82,3.61
Recruiter_10330,39,8,2.5,51,2.44,1.02
Recruiter_10331,39,18,2.7,18,2.17,4.79
Recruiter_10332,54,12,1.83,72,2.5,4.49
Recruiter_10333,54,13,10.94,52,2.45,4.23
Recruiter_10334,52,9,8.73,68,2.24,4.42
Recruiter_10335,48,7,10.42,11,0.59,2.63
Recruiter_10336,37,9,4.75,48,2.28,3.92
Recruiter_10337,32,10,0.69,26,0.57,3.54
Recruiter_10338,38,12,2.48,53,0.97,3.17
Recruiter_10339,56,8,8.37,46,1.37,3.09
Recruiter_10340,58,9,9.77,18,0.78,2.65
Recruiter_10341,43,8,0.44,67,2.72,2.24
Recruiter_10342,54,8,20.78,14,2.75,2.82
Recruiter_10343,37,11,4.25,81,2.05,2.86
Recruiter_10344,51,5,1.37,67,1.98,1.61
Recruiter_10345,60,9,36.98,84,2.02,3.32
Recruiter_10346,45,6,1.49,58,0.62,4.1
Recruiter_10347,50,10,24.55,21,1.8,2.67
Recruiter_10348,50,13,15.17,50,1.0,4.29
Recruiter_10349,58,12,0.74,52,1.58,2.79
Recruiter_10350,56,7,1.96,93,1.39,2.75
Recruiter_10351,50,9,3.2,97,1.78,1.89
Recruiter_10352,63,11,3.85,61,1.57,2.77
Recruiter_10353,52,6,11.93,72,1.69,3.01
Recruiter_10354,56,8,0.41,33,2.29,2.6
Recruiter_10355,52,12,0.8,51,2.89,3.32
Recruiter_10356,51,15,3.63,84,0.81,1.03
Recruiter_10357,48,16,10.0,44,0.53,1.83
Recruiter_10358,56,13,2.4,87,1.61,2.17
Recruiter_10359,47,12,29.08,54,2.48,2.79
Recruiter_10360,49,5,4.01,12,2.55,1.97
Recruiter_10361,40,9,9.52,10,2.52,2.09
Recruiter_10362,53,7,5.8,62,1.84,4.53
Recruiter_10363,49,11,1.53,55,2.9,3.66
Recruiter_10364,52,15,0.26,74,2.25,3.16
Recruiter_10365,50,14,17.29,50,1.55,2.62
Recruiter_10366,43,11,6.73,86,1.11,3.77
Recruiter_10367,46,9,0.71,11,1.02,4.16
Recruiter_10368,39,7,14.37,79,1.15,3.57
Recruiter_10369,40,7,17.42,98,2.82,4.47
Recruiter_10370,44,12,3.12,71,0.72,3.59
Recruiter_10371,52,6,1.17,16,1.44,2.66
Recruiter_10372,58,8,1.95,49,2.61,1.89
Recruiter_10373,69,9,25.53,98,2.09,4.74
Recruiter_10374,51,9,6.69,51,1.45,1.5
Recruiter_10375,34,10,5.97,48,1.38,2.04
Recruiter_10376,51,10,16.48,47,2.19,3.59
Recruiter_10377,53,4,6.29,81,2.44,1.23
Recruiter_10378,48,9,2.33,13,0.58,2.66
Recruiter_10379,56,10,1.46,17,2.38,4.17
Recruiter_10380,53,15,16.49,87,0.93,2.07
Recruiter_10381,53,5,5.29,95,2.85,3.95
Recruiter_10382,49,11,0.38,33,2.01,3.33
Recruiter_10383,64,11,2.18,73,2.36,1.8
Recruiter_10384,43,8,0.31,17,0.78,3.46
Recruiter_10385,57,11,13.48,93,2.72,1.09
Recruiter_10386,42,13,8.06,12,2.81,3.81
Recruiter_10387,55,8,7.07,97,1.38,3.73
Recruiter_10388,43,9,2.69,24,2.87,1.16
Recruiter_10389,46,9,17.81,40,1.24,1.95
Recruiter_10390,49,9,7.4,45,0.96,1.1
Recruiter_10391,57,11,1.97,22,1.53,3.99
Recruiter_10392,53,8,2.99,46,1.62,3.53
Recruiter_10393,53,12,13.32,92,1.34,4.76
Recruiter_10394,46,7,1.29,23,1.67,2.14
Recruiter_10395,43,7,24.99,84,2.66,1.88
Recruiter_10396,41,15,11.47,64,1.56,3.25
Recruiter_10397,51,11,1.01,86,2.88,3.42
Recruiter_10398,43,10,18.38,74,1.35,2.07
Recruiter_10399,45,16,1.62,33,2.84,3.15
Recruiter_10400,34,11,8.95,23,1.13,2.21
Recruiter_10401,47,7,9.97,68,2.31,4.68
Recruiter_10402,57,5,2.65,77,2.34,1.07
Recruiter_10403,48,11,4.62,45,2.93,2.01
Recruiter_10404,44,7,8.9,79,0.62,4.92
Recruiter_10405,54,8,1.41,73,1.96,3.89
Recruiter_10406,42,10,2.3,64,1.23,2.59
Recruiter_10407,54,10,0.16,37,2.95,3.78
Recruiter_10408,57,9,7.06,94,1.98,2.79
Recruiter_10409,52,7,0.02,88,2.26,4.36
Recruiter_10410,49,9,3.77,35,0.91,4.48
Recruiter_10411,51,10,3.89,67,1.98,4.39
Recruiter_10412,41,9,7.11,48,1.08,2.02
Recruiter_10413,40,11,2.18,46,2.7,1.67
Recruiter_10414,49,7,0.73,26,0.84,2.17
Recruiter_10415,39,9,21.22,86,1.69,1.63
Recruiter_10416,58,11,21.29,31,2.88,4.34
Recruiter_10417,50,8,1.44,37,0.57,1.07
Recruiter_10418,48,12,11.06,42,2.93,1.79
Recruiter_10419,35,15,2.92,38,1.67,4.04
Recruiter_10420,57,14,13.26,41,1.52,2.42
Recruiter_10421,56,12,8.08,69,2.16,4.17
Recruiter_10422,54,7,4.99,60,1.54,4.56
Recruiter_10423,51,11,6.46,83,0.76,4.66
Recruiter_10424,48,12,3.01,36,1.9,2.17
Recruiter_10425,54,4,13.28,65,1.6,1.73
Recruiter_10426,44,9,3.35,93,2.09,4.91
Recruiter_10427,47,6,21.24,22,1.02,4.86
Recruiter_10428,44,4,5.28,56,2.05,3.92
Recruiter_10429,36,13,11.18,16,2.66,4.0
Recruiter_10430,55,9,1.91,65,1.98,4.73
Recruiter_10431,47,14,12.79,39,2.83,3.75
Recruiter_10432,54,4,14.94,42,2.77,3.15
Recruiter_10433,53,14,16.53,62,0.94,4.28
Recruiter_10434,47,5,8.2,83,2.83,2.0
Recruiter_10435,42,15,26.57,40,2.49,2.33
Recruiter_10436,48,9,4.33,50,2.81,3.81
Recruiter_10437,61,9,0.7,14,1.34,1.42
Recruiter_10438,53,8,0.44,33,2.13,1.14
Recruiter_10439,47,9,3.69,45,1.02,2.66
Recruiter_10440,49,8,0.75,29,1.05,3.97
Recruiter_10441,47,12,0.61,66,2.83,2.83
Recruiter_10442,59,15,8.9,16,0.54,2.81
Recruiter_10443,53,7,14.39,97,1.1,3.29
Recruiter_10444,58,12,0.34,41,0.75,3.06
Recruiter_10445,51,12,9.45,46,1.61,4.26
Recruiter_10446,50,8,4.37,84,1.8,3.18
Recruiter_10447,45,8,2.32,37,0.92,2.7
Recruiter_10448,59,8,2.95,19,1.73,4.23
Recruiter_10449,45,6,10.43,78,1.2,2.39
Recruiter_10450,46,7,4.6,10,0.66,2.91
Recruiter_10451,54,12,1.0,91,1.24,4.08
Recruiter_10452,55,6,19.39,10,2.04,1.28
Recruiter_10453,51,11,2.53,48,1.67,2.89
Recruiter_10454,52,8,9.86,21,1.18,3.66
Recruiter_10455,65,8,11.84,11,1.34,4.85
Recruiter_10456,47,8,2.48,33,2.77,2.1
Recruiter_10457,53,14,13.32,20,0.89,3.5
Recruiter_10458,45,10,14.95,86,2.15,1.96
Recruiter_10459,36,6,0.92,98,2.36,3.98
Recruiter_10460,53,12,8.87,93,1.06,3.26
Recruiter_10461,58,9,16.87,12,1.39,2.25
Recruiter_10462,69,12,1.31,42,0.83,2.78
Recruiter_10463,29,7,14.63,51,0.96,3.78
Recruiter_10464,49,11,0.6,59,1.04,2.52
Recruiter_10465,64,6,1.78,90,0.93,1.82
Recruiter_10466,52,6,1.91,84,1.78,2.58
Recruiter_10467,46,8,5.55,54,2.84,1.72
Recruiter_10468,44,11,1.48,56,0.85,4.16
Recruiter_10469,48,10,2.49,20,1.6,4.1
Recruiter_10470,47,19,1.27,59,2.38,3.84
Recruiter_10471,48,15,3.48,79,0.74,3.55
Recruiter_10472,47,10,2.77,24,1.04,3.47
Recruiter_10473,57,10,2.69,77,2.92,3.31
Recruiter_10474,58,12,9.57,22,1.58,1.01
Recruiter_10475,56,11,0.57,96,2.27,3.88
Recruiter_10476,48,10,19.44,29,1.7,2.13
Recruiter_10477,43,12,1.7,10,1.69,4.4
Recruiter_10478,60,10,4.76,75,0.97,1.75
Recruiter_10479,50,11,47.47,93,2.5,2.32
Recruiter_10480,55,5,14.67,84,1.5,1.77
Recruiter_10481,60,12,9.56,77,1.92,2.54
Recruiter_10482,54,9,0.34,66,1.71,2.95
Recruiter_10483,46,6,3.11,70,1.52,3.14
Recruiter_10484,53,11,10.08,85,1.58,2.96
Recruiter_10485,44,12,5.98,57,1.77,3.19
Recruiter_10486,55,11,1.37,76,2.9,1.72
Recruiter_10487,41,7,1.61,66,2.4,3.53
Recruiter_10488,58,9,5.63,35,0.65,4.68
Recruiter_10489,53,6,5.15,50,2.19,1.05
Recruiter_10490,58,1,21.55,66,0.77,4.52
Recruiter_10491,51,9,5.79,84,2.08,4.68
Recruiter_10492,38,7,4.99,89,0.88,3.09
Recruiter_10493,42,11,2.58,17,0.57,4.64
Recruiter_10494,45,9,12.37,69,1.09,3.96
Recruiter_10495,46,18,5.83,93,2.27,2.96
Recruiter_10496,46,10,4.62,73,1.75,4.71
Recruiter_10497,57,10,7.06,76,2.08,3.51
Recruiter_10498,55,4,6.13,90,1.14,2.23
Recruiter_10499,53,6,18.26,84,1.82,3.67
Recruiter_10500,37,10,1.93,13,2.95,1.58
Recruiter_10501,55,9,2.77,81,1.99,4.88
Recruiter_10502,46,16,2.6,60,1.09,3.16
Recruiter_10503,45,13,3.06,63,1.74,1.04
Recruiter_10504,35,10,0.48,72,1.97,1.19
Recruiter_10505,41,5,8.8,31,2.55,4.8
Recruiter_10506,36,11,8.05,28,1.44,2.75
Recruiter_10507,42,9,7.15,44,2.35,4.03
Recruiter_10508,44,13,0.26,33,2.0,3.6
Recruiter_10509,58,10,6.4,86,1.62,3.76
Recruiter_10510,61,13,15.25,20,2.03,4.81
Recruiter_10511,53,9,12.79,48,2.6,2.37
Recruiter_10512,40,11,1.21,24,2.26,4.54
Recruiter_10513,42,14,10.24,44,0.84,3.69
Recruiter_10514,48,10,9.22,96,0.73,3.7
Recruiter_10515,44,4,15.99,40,2.64,1.65
Recruiter_10516,56,12,12.46,70,2.25,2.41
Recruiter_10517,55,8,2.61,60,1.19,4.2
Recruiter_10518,47,10,2.0,73,0.73,4.39
Recruiter_10519,59,10,8.99,27,1.59,2.62
Recruiter_10520,53,9,5.85,99,1.58,4.9
Recruiter_10521,68,7,7.89,90,1.11,3.14
Recruiter_10522,52,10,26.89,15,0.8,4.83
Recruiter_10523,65,9,2.16,33,2.04,4.68
Recruiter_10524,46,14,0.4,42,1.07,1.93
Recruiter_10525,42,15,4.59,64,2.02,4.49
Recruiter_10526,48,10,1.44,13,1.51,2.66
Recruiter_10527,46,13,3.81,83,2.51,4.45
Recruiter_10528,56,8,3.69,98,2.14,4.77
Recruiter_10529,50,8,6.4,78,0.81,2.68
Recruiter_10530,58,8,7.61,79,1.42,4.03
Recruiter_10531,50,5,2.02,10,1.88,3.74
Recruiter_10532,53,9,0.73,30,1.16,4.6
Recruiter_10533,51,6,16.97,20,2.8,2.07
Recruiter_10534,37,10,1.71,70,2.87,4.34
Recruiter_10535,48,10,1.1,81,2.68,3.46
Recruiter_10536,62,6,1.94,44,2.42,1.79
Recruiter_10537,44,9,9.32,26,0.89,4.63
Recruiter_10538,51,13,2.44,90,1.66,3.59
Recruiter_10539,60,6,10.33,84,0.98,3.7
Recruiter_10540,55,19,0.68,22,1.54,2.65
Recruiter_10541,54,13,13.56,11,2.24,3.59
Recruiter_10542,49,11,10.34,62,0.55,3.56
Recruiter_10543,56,12,3.19,89,0.73,2.67
Recruiter_10544,38,8,0.31,32,0.57,2.72
Recruiter_10545,51,9,1.69,91,2.11,2.67
Recruiter_10546,42,13,3.17,14,1.86,3.03
Recruiter_10547,54,15,8.44,21,0.7,1.62
Recruiter_10548,48,11,11.39,78,1.36,3.14
Recruiter_10549,52,10,1.45,15,0.65,4.2
Recruiter_10550,44,9,0.77,36,0.64,1.54
Recruiter_10551,44,4,1.67,14,2.56,3.65
Recruiter_10552,53,12,0.76,64,0.67,1.4
Recruiter_10553,45,9,0.64,53,0.92,2.85
Recruiter_10554,52,12,2.76,49,1.39,4.15
Recruiter_10555,43,12,0.23,33,2.25,2.85
Recruiter_10556,53,11,1.17,96,1.92,4.69
Recruiter_10557,48,11,5.96,75,2.78,1.27
Recruiter_10558,65,7,7.88,56,1.54,1.47
Recruiter_10559,58,13,5.9,16,1.62,3.63
Recruiter_10560,49,9,5.88,99,0.73,1.05
Recruiter_10561,57,18,1.13,23,2.86,2.91
Recruiter_10562,62,9,2.95,53,0.74,3.19
Recruiter_10563,44,18,6.33,85,1.5,2.68
Recruiter_10564,48,11,1.61,85,2.62,1.26
Recruiter_10565,50,11,9.51,20,1.21,2.35
Recruiter_10566,45,10,2.27,41,1.22,4.82
Recruiter_10567,50,16,4.75,76,2.95,2.28
Recruiter_10568,55,4,9.2,29,0.75,2.03
Recruiter_10569,46,14,4.28,33,2.37,1.41
Recruiter_10570,52,6,8.44,31,2.32,4.66
Recruiter_10571,44,12,3.0,57,0.96,4.02
Recruiter_10572,54,9,0.21,82,0.85,2.85
Recruiter_10573,44,8,0.96,58,1.17,2.49
Recruiter_10574,59,5,19.26,87,2.57,3.17
Recruiter_10575,50,12,2.98,95,2.47,2.75
Recruiter_10576,54,3,2.15,35,1.0,2.85
Recruiter_10577,51,11,13.31,94,0.83,3.57
Recruiter_10578,50,16,0.99,64,2.47,3.96
Recruiter_10579,39,11,18.12,77,1.92,2.26
Recruiter_10580,57,8,8.04,16,1.61,2.61
Recruiter_10581,62,8,11.45,37,2.83,3.31
Recruiter_10582,43,9,0.85,15,1.46,4.8
Recruiter_10583,52,11,1.17,77,2.57,1.98
Recruiter_10584,48,7,9.71,76,1.23,4.11
Recruiter_10585,50,4,6.37,66,2.2,1.92
Recruiter_10586,55,8,0.77,15,1.44,3.76
Recruiter_10587,50,9,13.56,41,2.73,3.63
Recruiter_10588,60,11,19.43,48,0.51,1.34
Recruiter_10589,53,7,1.87,95,0.8,2.77
Recruiter_10590,50,14,16.75,25,2.1,2.46
Recruiter_10591,44,0,3.85,55,1.62,1.88
Recruiter_10592,64,9,12.61,91,1.9,2.21
Recruiter_10593,57,15,4.78,36,1.19,1.36
Recruiter_10594,51,10,11.83,68,0.6,4.3
Recruiter_10595,49,7,6.07,28,1.73,4.65
Recruiter_10596,45,9,0.75,12,2.55,2.26
Recruiter_10597,49,10,3.34,39,2.82,2.65
Recruiter_10598,63,6,0.47,82,1.56,1.99
Recruiter_10599,47,6,3.45,22,0.79,1.08
Recruiter_10600,49,7,3.87,47,1.91,2.38
Recruiter_10601,46,10,5.4,47,1.47,3.37
Recruiter_10602,51,10,13.6,33,1.7,3.89
Recruiter_10603,69,11,17.44,43,2.52,2.32
Recruiter_10604,50,13,10.79,43,1.55,3.57
Recruiter_10605,42,9,16.16,50,1.13,2.4
Recruiter_10606,46,12,9.75,13,2.0,3.32
Recruiter_10607,63,7,0.5,11,2.34,4.48
Recruiter_10608,44,8,1.75,11,2.39,3.74
Recruiter_10609,50,15,1.67,36,1.92,4.94
Recruiter_10610,57,3,0.86,39,1.66,4.73
Recruiter_10611,52,12,10.48,40,2.0,4.76
Recruiter_10612,52,12,3.37,59,0.84,3.26
Recruiter_10613,51,12,0.23,15,0.63,4.12
Recruiter_10614,64,18,4.69,90,0.55,4.41
Recruiter_10615,45,13,3.63,26,2.25,4.33
Recruiter_10616,37,12,24.05,53,1.94,3.58
Recruiter_10617,50,9,2.45,84,0.94,3.19
Recruiter_10618,38,10,5.92,61,2.05,2.57
Recruiter_10619,44,8,0.63,59,1.8,2.0
Recruiter_10620,39,7,6.13,51,0.87,3.0
Recruiter_10621,50,9,0.01,48,2.33,1.55
Recruiter_10622,47,12,37.65,20,0.84,2.76
Recruiter_10623,56,12,2.4,60,1.93,2.86
Recruiter_10624,54,15,1.15,32,2.36,2.59
Recruiter_10625,34,10,1.26,70,0.89,4.55
Recruiter_10626,53,6,11.27,15,1.49,1.48
Recruiter_10627,59,16,6.19,96,0.79,2.93
Recruiter_10628,49,11,6.37,53,2.62,3.23
Recruiter_10629,57,15,1.71,19,2.28,3.58
Recruiter_10630,46,11,4.37,38,1.81,1.72
Recruiter_10631,56,10,2.34,47,1.74,3.14
Recruiter_10632,56,10,4.66,66,2.03,4.77
Recruiter_10633,44,11,7.51,95,2.56,2.11
Recruiter_10634,48,12,2.16,88,0.67,1.49
Recruiter_10635,44,7,1.19,97,0.52,3.92
Recruiter_10636,66,15,0.3,73,2.02,3.83
Recruiter_10637,52,8,5.9,91,1.59,1.89
Recruiter_10638,52,12,4.6,80,2.32,2.89
Recruiter_10639,46,7,1.56,54,1.77,2.97
Recruiter_10640,49,9,11.41,78,1.63,3.63
Recruiter_10641,66,7,2.51,74,2.42,1.51
Recruiter_10642,60,10,6.96,84,0.68,4.19
Recruiter_10643,42,8,4.54,19,0.57,2.67
Recruiter_10644,43,9,1.32,69,2.16,4.96
Recruiter_10645,43,10,14.66,74,2.34,4.06
Recruiter_10646,54,11,4.65,16,1.24,3.25
Recruiter_10647,54,7,3.47,70,1.72,1.19
Recruiter_10648,53,5,0.33,64,1.71,4.58
Recruiter_10649,56,10,18.77,27,1.04,3.06
Recruiter_10650,51,6,12.44,44,0.51,1.62
Recruiter_10651,60,13,0.76,42,0.58,3.26
Recruiter_10652,66,14,1.76,19,1.03,3.82
Recruiter_10653,59,11,10.08,84,0.51,3.98
Recruiter_10654,59,13,9.22,98,0.9,3.77
Recruiter_10655,50,9,4.77,28,2.42,1.11
Recruiter_10656,36,5,13.38,22,2.05,2.11
Recruiter_10657,50,16,5.26,22,2.46,2.23
Recruiter_10658,48,10,0.47,37,2.52,2.48
Recruiter_10659,50,7,6.9,58,1.71,3.18
Recruiter_10660,64,11,1.35,11,0.78,3.77
Recruiter_10661,55,10,14.82,49,1.75,3.94
Recruiter_10662,63,12,10.67,16,1.56,2.88
Recruiter_10663,46,18,14.6,82,2.57,1.68
Recruiter_10664,59,9,2.12,24,1.77,3.44
Recruiter_10665,56,11,3.77,22,2.77,1.06
Recruiter_10666,50,11,2.03,30,2.14,4.86
Recruiter_10667,46,6,9.21,20,1.98,2.2
Recruiter_10668,52,11,0.17,49,0.61,2.03
Recruiter_10669,56,6,2.0,73,1.68,1.85
Recruiter_10670,47,11,1.33,73,2.49,2.96
Recruiter_10671,58,11,3.41,56,0.84,2.95
Recruiter_10672,56,7,1.77,52,1.22,1.4
Recruiter_10673,52,9,22.69,86,1.7,2.42
Recruiter_10674,54,11,15.97,41,2.3,4.78
Recruiter_10675,49,11,6.1,47,1.84,4.03
Recruiter_10676,52,9,7.23,66,2.16,2.36
Recruiter_10677,48,6,0.9,62,1.06,1.17
Recruiter_10678,60,5,2.88,68,1.92,1.82
Recruiter_10679,57,16,14.39,40,2.39,2.88
Recruiter_10680,49,7,1.87,69,1.21,3.17
Recruiter_10681,50,9,19.33,87,0.61,2.35
Recruiter_10682,55,14,9.37,65,2.41,4.55
Recruiter_10683,59,7,0.89,23,0.6,3.17
